Method,time_rel,E_u_cl_abs_ensemble_rms_L2,E_v_cl_abs_ensemble_rms_L2,E_cl_abs_ensemble_rms_L2
GNOT,33.9,0.001028736016178652,0.0009312618240932412,0.0009799989201359468
GNOT,34.0,0.001037071098913081,0.0009322542125212016,0.0009846626557171413
GNOT,34.1,0.0010405692728726814,0.0009324517622798385,0.00098651051757626
GNOT,34.2,0.0010393303466967201,0.0009311712120870044,0.0009852507793918623
GNOT,34.300000000000004,0.0010362956735427736,0.0009181663366336687,0.0009772310050882211
GNOT,34.4,0.001030849935429406,0.0009086805021885247,0.0009697652188089653
GNOT,34.5,0.0010208654999599082,0.0008991172218872879,0.0009599913609235981
GNOT,34.6,0.001010626081648153,0.0008907924338560963,0.0009507092577521247
GNOT,34.7,0.0009991108782696685,0.0008904744051917652,0.0009447926417307168
GNOT,34.800000000000004,0.000993928204125836,0.0008954093790945553,0.0009446687916101956
GNOT,34.9,0.0009915550066099048,0.0008864121772442568,0.0009389835919270807
GNOT,35.0,0.0009917242856608006,0.0008821748924894516,0.0009369495890751261
GNOT,35.1,0.0009875488899243568,0.0008793451115343251,0.000933447000729341
GNOT,35.2,0.0009832521476198007,0.0008807274622018605,0.0009319898049108306
GNOT,35.300000000000004,0.0009809121336947747,0.0008895034950695722,0.0009352078143821734
GNOT,35.4,0.0009810402415802015,0.000903572351117253,0.0009423062963487272
GNOT,35.5,0.0009817248417528187,0.0009091967853236371,0.0009454608135382279
GNOT,35.6,0.0009845678681226625,0.0009164374662040442,0.0009505026671633534
GNOT,35.7,0.0009825449918609709,0.0009227867344218237,0.0009526658631413972
GNOT,35.800000000000004,0.0009786410197316967,0.0009325143761386198,0.0009555776979351582
GNOT,35.9,0.000978379168934984,0.0009442642468459205,0.0009613217078904522
GNOT,36.0,0.000981634045469729,0.0009455921535619453,0.0009636130995158371
GNOT,36.1,0.0009800108947355867,0.0009452237687125726,0.0009626173317240797
GNOT,36.2,0.0009744627058611726,0.0009399930879750256,0.0009572278969180991
GNOT,36.300000000000004,0.0009700151779658679,0.0009338586190850927,0.0009519368985254804
GNOT,36.4,0.0009660474141186922,0.0009262327742593872,0.0009461400941890396
GNOT,36.5,0.0009638028339643387,0.0009150252752648922,0.0009394140546146155
GNOT,36.6,0.0009669156870385851,0.0009050821980814476,0.0009359989425600163
GNOT,36.7,0.0009674606100974901,0.0009071763783860627,0.0009373184942417763
GNOT,36.800000000000004,0.0009731566912027233,0.0009072647761538095,0.0009402107336782664
GNOT,36.9,0.0009780063999917832,0.0009103138873673086,0.0009441601436795459
GNOT,37.0,0.0009788759071404827,0.0009133103760320975,0.0009460931415862901
GNOT,37.1,0.0009823833426390312,0.0009166332821757475,0.0009495083124073894
GNOT,37.2,0.000982829656077731,0.0009178815627324965,0.0009503556094051138
GNOT,37.300000000000004,0.0009806664217472641,0.0009175844499798679,0.000949125435863566
GNOT,37.4,0.00097436563574174,0.0009131653164844473,0.0009437654761130937
GNOT,37.5,0.0009683994826031974,0.0009026155925421176,0.0009355075375726575
GNOT,37.6,0.0009679817061248881,0.0008942482781816905,0.0009311149921532892
GNOT,37.7,0.0009700013804791724,0.0008909803127696516,0.000930490846624412
GNOT,37.800000000000004,0.0009730939609933141,0.0008932160299188913,0.0009331549954561027
GNOT,37.9,0.0009789525653199616,0.0009008558196559987,0.0009399041924879801
GNOT,38.0,0.0009851326826798845,0.0009063191604220057,0.000945725921550945
GNOT,38.1,0.0009904471731669784,0.0009112525238277357,0.000950849848497357
GNOT,38.2,0.0009934391448283113,0.0009131514934061519,0.0009532953191172316
GNOT,38.300000000000004,0.0009922348769273893,0.0009123060030362003,0.0009522704399817948
GNOT,38.400000000000006,0.00098900151643715,0.0009120190273038675,0.0009505102718705087
GNOT,38.5,0.0009925458386651443,0.0009132436721342652,0.0009528947553997047
GNOT,38.6,0.0010016108721895133,0.0009189479822760397,0.0009602794272327766
GNOT,38.7,0.0010101329368645679,0.0009261043815375921,0.00096811865920108
GNOT,38.800000000000004,0.0010184973753627929,0.0009379798695007015,0.0009782386224317472
GNOT,38.900000000000006,0.001022499391263591,0.0009466582036466698,0.0009845787974551304
GNOT,39.0,0.0010209499928652051,0.0009552916736923313,0.0009881208332787684
GNOT,39.1,0.0010186436224108874,0.0009633101956738338,0.0009909769090423607
GNOT,39.2,0.0010139902769930606,0.0009655220738481859,0.0009897561754206234
GNOT,39.300000000000004,0.0010119072761184573,0.0009609692776913008,0.000986438276904879
GNOT,39.400000000000006,0.0010082918432254182,0.0009571003893719554,0.0009826961162986867
GNOT,39.5,0.0010065364407772024,0.0009582061564718619,0.0009823712986245321
GNOT,39.6,0.001002903662852881,0.0009629457905401556,0.0009829247266965183
GNOT,39.7,0.0010007143204308778,0.0009632007649222261,0.000981957542676552
GNOT,39.800000000000004,0.0009940645608232873,0.0009561145874619402,0.0009750895741426138
GNOT,39.900000000000006,0.0009822566415191715,0.0009507436315983649,0.0009665001365587681
GNOT,40.0,0.0009744411987398538,0.0009375833210778208,0.0009560122599088373
